image_name,class,x,y,w,h
BloodImage_00216.jpg,RBC,0.8593,0.893,0.1982,0.2552
BloodImage_00216.jpg,RBC,0.9491,0.7465,0.2544,0.3636
BloodImage_00216.jpg,RBC,0.2583,0.4717,0.2811,0.3811
BloodImage_00216.jpg,RBC,0.0898,0.8225,0.2811,0.3811
BloodImage_00216.jpg,RBC,0.1145,0.6524,0.2899,0.3566
BloodImage_00216.jpg,RBC,0.2886,0.6898,0.3107,0.3322
BloodImage_00216.jpg,RBC,0.2242,0.8043,0.2663,0.2727
BloodImage_00216.jpg,RBC,0.3442,0.3519,0.2811,0.3811
BloodImage_00216.jpg,RBC,0.593,0.1166,0.3136,0.3741
BloodImage_00216.jpg,RBC,0.9181,0.2267,0.2751,0.4056
BloodImage_00216.jpg,RBC,0.2242,0.1711,0.3669,0.3776
BloodImage_00216.jpg,WBC,0.5938,0.4652,0.5888,0.8147
BloodImage_00217.jpg,RBC,0.4857,0.8471,0.3225,0.3846
BloodImage_00217.jpg,RBC,0.5978,0.9487,0.3373,0.2483
BloodImage_00217.jpg,RBC,0.7337,0.8171,0.3225,0.3846
BloodImage_00217.jpg,RBC,0.7234,0.5968,0.2485,0.3147
BloodImage_00217.jpg,RBC,0.5922,0.646,0.3225,0.3846
BloodImage_00217.jpg,RBC,0.4094,0.2995,0.3225,0.3846
BloodImage_00217.jpg,RBC,0.3323,0.3401,0.3136,0.3636
BloodImage_00217.jpg,RBC,0.5286,0.0759,0.3047,0.2413
BloodImage_00217.jpg,RBC,0.7051,0.3123,0.3225,0.3846
BloodImage_00217.jpg,RBC,0.7886,0.0877,0.3136,0.2797
BloodImage_00217.jpg,RBC,0.1463,0.3722,0.3609,0.3357
BloodImage_00217.jpg,RBC,0.2599,0.1529,0.3402,0.3741
BloodImage_00217.jpg,WBC,0.244,0.677,0.4763,0.521
BloodImage_00218.jpg,RBC,0.3577,0.6118,0.3491,0.3497
BloodImage_00218.jpg,RBC,0.1471,0.5422,0.358,0.4161
BloodImage_00218.jpg,RBC,0.2949,0.8364,0.2988,0.3566
BloodImage_00218.jpg,RBC,0.1614,0.7594,0.2988,0.3566
BloodImage_00218.jpg,RBC,0.9523,0.4396,0.2426,0.3392
BloodImage_00218.jpg,RBC,0.7846,0.3187,0.2811,0.3287
BloodImage_00218.jpg,RBC,0.4968,0.1187,0.3402,0.3811
BloodImage_00218.jpg,RBC,0.213,0.2171,0.3609,0.4091
BloodImage_00218.jpg,RBC,0.3029,0.4064,0.2396,0.2797
BloodImage_00218.jpg,RBC,0.9547,0.923,0.2337,0.3392
BloodImage_00218.jpg,WBC,0.8116,0.6674,0.5651,0.6154
BloodImage_00219.jpg,RBC,0.1534,0.5529,0.2929,0.3811
BloodImage_00219.jpg,RBC,0.4952,0.446,0.3284,0.3811
BloodImage_00219.jpg,RBC,0.5445,0.9241,0.3402,0.3357
BloodImage_00219.jpg,RBC,0.3641,0.9241,0.355,0.3357
BloodImage_00219.jpg,RBC,0.7297,0.923,0.3728,0.3322
BloodImage_00219.jpg,RBC,0.3402,0.2267,0.3432,0.3566
BloodImage_00219.jpg,RBC,0.0819,0.107,0.2988,0.3427
BloodImage_00219.jpg,RBC,0.7878,0.7422,0.2456,0.3007
BloodImage_00219.jpg,WBC,0.7027,0.261,0.6864,0.8462
BloodImage_00220.jpg,RBC,0.1105,0.2802,0.3462,0.4056
BloodImage_00220.jpg,RBC,0.2941,0.1797,0.4083,0.4126
BloodImage_00220.jpg,RBC,0.9436,0.8193,0.2751,0.3217
BloodImage_00220.jpg,RBC,0.8259,0.4759,0.2988,0.3252
BloodImage_00220.jpg,RBC,0.4253,0.5059,0.3166,0.3252
BloodImage_00220.jpg,RBC,0.3458,0.4096,0.3047,0.3601
BloodImage_00220.jpg,RBC,0.6455,0.8203,0.3077,0.3741
BloodImage_00220.jpg,RBC,0.8235,0.3358,0.3018,0.4196
BloodImage_00220.jpg,RBC,0.7814,0.7572,0.2751,0.3846
BloodImage_00220.jpg,WBC,0.5795,0.2545,0.6065,0.7133
BloodImage_00220.jpg,Platelets,0.0787,0.4556,0.1331,0.1608
BloodImage_00220.jpg,Platelets,0.9046,0.9316,0.142,0.1224
BloodImage_00221.jpg,RBC,0.3315,0.8877,0.3107,0.3217
BloodImage_00221.jpg,RBC,0.9126,0.569,0.3432,0.3706
BloodImage_00221.jpg,RBC,0.9332,0.8086,0.3136,0.3846
BloodImage_00221.jpg,RBC,0.8108,0.738,0.3136,0.3846
BloodImage_00221.jpg,RBC,0.6725,0.8342,0.3609,0.3776
BloodImage_00221.jpg,RBC,0.2671,0.3433,0.3195,0.3741
BloodImage_00221.jpg,RBC,0.2424,0.5936,0.3284,0.4371
BloodImage_00221.jpg,RBC,0.7226,0.1219,0.3166,0.3916
BloodImage_00221.jpg,RBC,0.2973,0.077,0.3018,0.2448
BloodImage_00221.jpg,RBC,0.4229,0.2064,0.3846,0.4091
BloodImage_00221.jpg,WBC,0.5922,0.5251,0.5947,0.7587
BloodImage_00221.jpg,Platelets,0.318,0.662,0.1124,0.1573
BloodImage_00222.jpg,RBC,0.7226,0.1262,0.3402,0.4056
BloodImage_00222.jpg,RBC,0.3076,0.7016,0.3402,0.4056
BloodImage_00222.jpg,RBC,0.4762,0.7016,0.3402,0.4056
BloodImage_00222.jpg,RBC,0.6391,0.8417,0.3964,0.4091
BloodImage_00222.jpg,RBC,0.814,0.7412,0.2781,0.3951
BloodImage_00222.jpg,RBC,0.1494,0.2706,0.3314,0.3392
BloodImage_00222.jpg,RBC,0.539,0.0738,0.2722,0.2343
BloodImage_00222.jpg,RBC,0.7226,0.3807,0.3402,0.4056
BloodImage_00222.jpg,RBC,0.0588,0.4663,0.213,0.3986
BloodImage_00222.jpg,Platelets,0.1224,0.9444,0.2012,0.2133
BloodImage_00222.jpg,Platelets,0.349,0.9166,0.1154,0.1434
BloodImage_00222.jpg,Platelets,0.1622,0.4299,0.1361,0.1888
BloodImage_00222.jpg,Platelets,0.9928,0.3102,0.0917,0.1678
BloodImage_00222.jpg,WBC,0.3816,0.2749,0.5917,0.7098
BloodImage_00223.jpg,RBC,0.2711,0.8257,0.3284,0.2867
BloodImage_00223.jpg,RBC,0.0898,0.7679,0.3284,0.2867
BloodImage_00223.jpg,RBC,0.4841,0.9123,0.2337,0.3462
BloodImage_00223.jpg,RBC,0.1105,0.3027,0.358,0.3671
BloodImage_00223.jpg,RBC,0.2297,0.4674,0.358,0.3671
BloodImage_00223.jpg,RBC,0.8895,0.4802,0.358,0.3671
BloodImage_00223.jpg,RBC,0.7814,0.4524,0.358,0.3671
BloodImage_00223.jpg,RBC,0.5334,0.5209,0.287,0.2832
BloodImage_00223.jpg,RBC,0.1479,0.1016,0.3609,0.3252
BloodImage_00223.jpg,RBC,0.9094,0.2567,0.2426,0.3636
BloodImage_00223.jpg,RBC,0.934,0.8417,0.3047,0.4301
BloodImage_00223.jpg,RBC,0.6963,0.9497,0.2959,0.2517
BloodImage_00223.jpg,Platelets,0.376,0.2011,0.1154,0.1469
BloodImage_00223.jpg,Platelets,0.8593,0.1294,0.1272,0.1713
BloodImage_00223.jpg,WBC,0.5636,0.1861,0.6124,0.6014
BloodImage_00224.jpg,WBC,0.5016,0.4481,0.429,0.5699
BloodImage_00224.jpg,Platelets,0.504,0.2321,0.1006,0.1503
BloodImage_00225.jpg,RBC,0.1415,0.6877,0.284,0.3462
BloodImage_00225.jpg,RBC,0.1574,0.8267,0.3136,0.3601
BloodImage_00225.jpg,RBC,0.3911,0.816,0.3136,0.3601
BloodImage_00225.jpg,RBC,0.4118,0.6492,0.3136,0.3601
BloodImage_00225.jpg,RBC,0.3156,0.6321,0.2515,0.3112
BloodImage_00225.jpg,RBC,0.7409,0.507,0.3018,0.3217
BloodImage_00225.jpg,RBC,0.9046,0.4663,0.3787,0.3217
BloodImage_00225.jpg,RBC,0.3601,0.3048,0.2988,0.3462
BloodImage_00225.jpg,RBC,0.0787,0.3626,0.287,0.4021
BloodImage_00225.jpg,RBC,0.1343,0.1358,0.3817,0.3601
BloodImage_00225.jpg,RBC,0.9348,0.2674,0.3077,0.4056
BloodImage_00225.jpg,RBC,0.876,0.9176,0.3787,0.3007
BloodImage_00225.jpg,RBC,0.6375,0.7786,0.3077,0.4056
BloodImage_00225.jpg,WBC,0.6399,0.2332,0.8314,0.7552
BloodImage_00226.jpg,RBC,0.1502,0.4556,0.2574,0.3776
BloodImage_00226.jpg,RBC,0.4308,0.7016,0.3609,0.3776
BloodImage_00226.jpg,RBC,0.8903,0.507,0.2663,0.3566
BloodImage_00226.jpg,RBC,0.756,0.4556,0.3107,0.3636
BloodImage_00226.jpg,RBC,0.6669,0.9166,0.358,0.3601
BloodImage_00226.jpg,RBC,0.5024,0.9508,0.3669,0.2483
BloodImage_00226.jpg,RBC,0.3045,0.9508,0.2692,0.2483
BloodImage_00226.jpg,RBC,0.1725,0.9668,0.2337,0.1958
BloodImage_00226.jpg,RBC,0.2583,0.2791,0.2811,0.2902
BloodImage_00226.jpg,RBC,0.4197,0.0898,0.3254,0.2867
BloodImage_00226.jpg,RBC,0.2424,0.0759,0.3047,0.2413
BloodImage_00226.jpg,RBC,0.6463,0.0759,0.3047,0.2413
BloodImage_00226.jpg,RBC,0.8569,0.8684,0.2426,0.3427
BloodImage_00226.jpg,RBC,0.6852,0.7102,0.2781,0.3217
BloodImage_00226.jpg,RBC,0.8386,0.2834,0.3047,0.3392
BloodImage_00226.jpg,WBC,0.4769,0.3711,0.5325,0.6608
BloodImage_00226.jpg,Platelets,0.097,0.6599,0.2071,0.2203
BloodImage_00227.jpg,RBC,0.5882,0.3262,0.3491,0.4021
BloodImage_00227.jpg,RBC,0.0763,0.231,0.2781,0.3427
BloodImage_00227.jpg,RBC,0.2099,0.1775,0.355,0.3497
BloodImage_00227.jpg,RBC,0.163,0.9123,0.2988,0.3252
BloodImage_00227.jpg,RBC,0.7711,0.9433,0.3609,0.2657
BloodImage_00227.jpg,RBC,0.9014,0.2107,0.2663,0.3252
BloodImage_00227.jpg,RBC,0.725,0.4674,0.2663,0.3252
BloodImage_00227.jpg,RBC,0.2099,0.4374,0.2899,0.3112
BloodImage_00227.jpg,RBC,0.0962,0.7615,0.3107,0.3287
BloodImage_00227.jpg,RBC,0.8657,0.477,0.3107,0.3287
BloodImage_00227.jpg,RBC,0.7528,0.0941,0.287,0.3007
BloodImage_00227.jpg,WBC,0.4293,0.739,0.6982,0.7587
BloodImage_00228.jpg,RBC,0.4149,0.8374,0.3077,0.3112
BloodImage_00228.jpg,RBC,0.5485,0.6995,0.355,0.3427
BloodImage_00228.jpg,RBC,0.2552,0.7037,0.3225,0.4196
BloodImage_00228.jpg,RBC,0.244,0.477,0.2988,0.3706
BloodImage_00228.jpg,RBC,0.1606,0.277,0.2899,0.3601
BloodImage_00228.jpg,RBC,0.8792,0.7583,0.2899,0.3601
BloodImage_00228.jpg,RBC,0.7234,0.446,0.3077,0.3741
BloodImage_00228.jpg,RBC,0.5541,0.4235,0.3225,0.3706
BloodImage_00228.jpg,RBC,0.6606,0.8834,0.3225,0.3706
BloodImage_00228.jpg,RBC,0.1312,0.6588,0.3225,0.3706
BloodImage_00228.jpg,RBC,0.1407,0.0674,0.3225,0.2133
BloodImage_00229.jpg,RBC,0.2552,0.739,0.3225,0.4441
BloodImage_00229.jpg,RBC,0.7313,0.4396,0.3432,0.3741
BloodImage_00229.jpg,RBC,0.8076,0.2631,0.2722,0.3846
BloodImage_00229.jpg,RBC,0.6049,0.308,0.3402,0.3986
BloodImage_00229.jpg,RBC,0.907,0.708,0.2751,0.3916
BloodImage_00229.jpg,RBC,0.1065,0.7658,0.2544,0.3636
BloodImage_00229.jpg,RBC,0.2647,0.3476,0.3047,0.3601
BloodImage_00229.jpg,RBC,0.1574,0.5283,0.3905,0.3217
BloodImage_00229.jpg,RBC,0.4475,0.0695,0.3284,0.2203
BloodImage_00229.jpg,RBC,0.682,0.8631,0.3964,0.4161
BloodImage_00229.jpg,Platelets,0.3919,0.4567,0.1272,0.1364
BloodImage_00229.jpg,Platelets,0.8418,0.9572,0.1154,0.1224
BloodImage_00229.jpg,WBC,0.4412,0.7198,0.5059,0.5629
BloodImage_00230.jpg,RBC,0.337,0.6439,0.3432,0.3846
BloodImage_00230.jpg,RBC,0.2814,0.4182,0.2899,0.3182
BloodImage_00230.jpg,RBC,0.1161,0.0984,0.3669,0.3147
BloodImage_00230.jpg,RBC,0.8116,0.1679,0.2929,0.3252
BloodImage_00230.jpg,RBC,0.8148,0.7679,0.2988,0.3357
BloodImage_00230.jpg,RBC,0.5437,0.8321,0.3254,0.3497
BloodImage_00230.jpg,RBC,0.1216,0.5444,0.4053,0.3741
BloodImage_00230.jpg,RBC,0.0731,0.3262,0.2663,0.3182
BloodImage_00230.jpg,RBC,0.7734,0.5647,0.2988,0.3357
BloodImage_00230.jpg,RBC,0.6685,0.1615,0.3284,0.3392
BloodImage_00230.jpg,WBC,0.4841,0.3519,0.642,0.7517
BloodImage_00231.jpg,RBC,0.7504,0.4118,0.3787,0.4021
BloodImage_00231.jpg,RBC,0.4769,0.1743,0.3609,0.3042
BloodImage_00231.jpg,RBC,0.6828,0.1701,0.3462,0.3951
BloodImage_00231.jpg,RBC,0.8625,0.1658,0.3462,0.3951
BloodImage_00231.jpg,RBC,0.2417,0.6342,0.2663,0.4091
BloodImage_00231.jpg,RBC,0.0739,0.3979,0.2692,0.3427
BloodImage_00231.jpg,RBC,0.9714,0.5968,0.1716,0.3287
BloodImage_00231.jpg,RBC,0.1979,0.093,0.3107,0.2972
BloodImage_00231.jpg,WBC,0.4595,0.6802,0.6923,0.7622
BloodImage_00232.jpg,RBC,0.8927,0.5005,0.3107,0.3986
BloodImage_00232.jpg,RBC,0.8037,0.1102,0.3402,0.3531
BloodImage_00232.jpg,RBC,0.6304,0.6759,0.3343,0.3846
BloodImage_00232.jpg,RBC,0.4634,0.893,0.3107,0.3741
BloodImage_00232.jpg,RBC,0.279,0.8888,0.3107,0.3741
BloodImage_00232.jpg,RBC,0.3013,0.2086,0.3107,0.3741
BloodImage_00232.jpg,RBC,0.4277,0.4364,0.3373,0.3846
BloodImage_00232.jpg,RBC,0.8108,0.6941,0.3077,0.3462
BloodImage_00232.jpg,RBC,0.7424,0.816,0.3077,0.3462
BloodImage_00232.jpg,WBC,0.1407,0.3893,0.5178,0.8531
BloodImage_00233.jpg,RBC,0.0715,0.4503,0.2604,0.3252
BloodImage_00233.jpg,RBC,0.1725,0.261,0.3698,0.3846
BloodImage_00233.jpg,RBC,0.5445,0.3037,0.3166,0.3776
BloodImage_00233.jpg,RBC,0.6447,0.4877,0.287,0.3007
BloodImage_00233.jpg,RBC,0.2599,0.8139,0.3935,0.4231
BloodImage_00233.jpg,RBC,0.089,0.769,0.2544,0.2483
BloodImage_00233.jpg,WBC,0.4372,0.5358,0.3373,0.486
BloodImage_00233.jpg,Platelets,0.2281,0.5829,0.2219,0.2552
BloodImage_00233.jpg,Platelets,0.1113,0.1209,0.1124,0.1573
BloodImage_00234.jpg,RBC,0.3196,0.4385,0.2544,0.3427
BloodImage_00234.jpg,RBC,0.2242,0.4385,0.2544,0.3427
BloodImage_00234.jpg,RBC,0.3092,0.8524,0.287,0.3392
BloodImage_00234.jpg,RBC,0.5922,0.923,0.287,0.3392
BloodImage_00234.jpg,RBC,0.4746,0.6011,0.2456,0.3986
BloodImage_00234.jpg,RBC,0.8943,0.6888,0.2929,0.3916
BloodImage_00234.jpg,RBC,0.9682,0.3016,0.1834,0.3846
BloodImage_00234.jpg,WBC,0.682,0.6053,0.6568,0.6713
BloodImage_00234.jpg,RBC,0.3013,0.2492,0.3107,0.3322
BloodImage_00234.jpg,RBC,0.4618,0.2171,0.3107,0.3322
BloodImage_00234.jpg,RBC,0.566,0.1497,0.3373,0.3357
BloodImage_00235.jpg,RBC,0.0715,0.4802,0.2604,0.4091
BloodImage_00235.jpg,RBC,0.3164,0.5701,0.3077,0.4161
BloodImage_00235.jpg,RBC,0.8617,0.8674,0.3669,0.4371
BloodImage_00235.jpg,WBC,0.5572,0.4684,0.7012,0.8182
BloodImage_00236.jpg,RBC,0.9118,0.5134,0.3521,0.3706
BloodImage_00236.jpg,RBC,0.6892,0.261,0.3107,0.4825
BloodImage_00236.jpg,RBC,0.4579,0.1636,0.3905,0.4231
BloodImage_00236.jpg,RBC,0.1407,0.3861,0.2219,0.2832
BloodImage_00236.jpg,RBC,0.0509,0.3294,0.1834,0.3776
BloodImage_00236.jpg,RBC,0.7345,0.5572,0.3314,0.3671
BloodImage_00236.jpg,Platelets,0.1836,0.9198,0.0917,0.1049
BloodImage_00236.jpg,WBC,0.496,0.6898,0.7219,0.7797
BloodImage_00236.jpg,Platelets,0.9499,0.9326,0.1213,0.1329
BloodImage_00237.jpg,RBC,0.0564,0.7005,0.2041,0.3601
BloodImage_00237.jpg,RBC,0.3911,0.8695,0.3787,0.3601
BloodImage_00237.jpg,RBC,0.2385,0.5872,0.2899,0.3671
BloodImage_00237.jpg,RBC,0.9022,0.5027,0.3107,0.4056
BloodImage_00237.jpg,RBC,0.6447,0.9433,0.2811,0.2727
BloodImage_00237.jpg,RBC,0.1987,0.9401,0.3195,0.2832
BloodImage_00237.jpg,RBC,0.0739,0.1112,0.2692,0.3566
BloodImage_00237.jpg,RBC,0.7266,0.5187,0.3077,0.3601
BloodImage_00237.jpg,RBC,0.4022,0.6332,0.3787,0.3776
BloodImage_00237.jpg,RBC,0.5715,0.7818,0.3462,0.3601
BloodImage_00237.jpg,RBC,0.2186,0.4267,0.2337,0.2552
BloodImage_00237.jpg,WBC,0.5111,0.3455,0.6834,0.7727
BloodImage_00239.jpg,RBC,0.659,0.4877,0.3225,0.4056
BloodImage_00239.jpg,RBC,0.6789,0.1187,0.3077,0.3811
BloodImage_00239.jpg,RBC,0.4777,0.4813,0.3639,0.4825
BloodImage_00239.jpg,RBC,0.8418,0.5048,0.3047,0.3357
BloodImage_00239.jpg,RBC,0.787,0.2877,0.2722,0.3392
BloodImage_00239.jpg,RBC,0.3116,0.1508,0.2959,0.3252
BloodImage_00239.jpg,RBC,0.1733,0.6642,0.3432,0.3042
BloodImage_00239.jpg,RBC,0.3394,0.584,0.2633,0.2727
BloodImage_00239.jpg,RBC,0.3482,0.7262,0.2663,0.3951
BloodImage_00239.jpg,RBC,0.9642,0.5711,0.1982,0.4825
BloodImage_00239.jpg,RBC,0.2393,0.3754,0.3402,0.4371
BloodImage_00239.jpg,WBC,0.5556,0.7882,0.6361,0.7168
BloodImage_00240.jpg,RBC,0.6757,0.708,0.3077,0.3776
BloodImage_00240.jpg,RBC,0.3983,0.7027,0.3698,0.4301
BloodImage_00240.jpg,RBC,0.5429,0.4503,0.3698,0.4301
BloodImage_00240.jpg,RBC,0.3267,0.077,0.3817,0.2448
BloodImage_00240.jpg,RBC,0.194,0.6011,0.284,0.3147
BloodImage_00240.jpg,RBC,0.1383,0.3337,0.284,0.3147
BloodImage_00240.jpg,RBC,0.3052,0.7615,0.284,0.3147
BloodImage_00240.jpg,RBC,0.7806,0.8749,0.284,0.3147
BloodImage_00240.jpg,Platelets,0.5747,0.6118,0.1095,0.1119
BloodImage_00240.jpg,WBC,0.7822,0.2064,0.716,0.6678
BloodImage_00241.jpg,RBC,0.7059,0.3422,0.284,0.3287
BloodImage_00241.jpg,RBC,0.3657,0.4321,0.2781,0.5804
BloodImage_00241.jpg,RBC,0.6828,0.5551,0.3107,0.3881
BloodImage_00241.jpg,RBC,0.8855,0.3487,0.3964,0.5035
BloodImage_00241.jpg,RBC,0.9277,0.1048,0.3343,0.3357
BloodImage_00241.jpg,RBC,0.2337,0.6781,0.3254,0.3706
BloodImage_00241.jpg,WBC,0.5525,0.246,0.5828,0.6294
BloodImage_00242.jpg,RBC,0.601,0.3305,0.2781,0.3112
BloodImage_00242.jpg,RBC,0.4269,0.8032,0.3343,0.4021
BloodImage_00242.jpg,RBC,0.318,0.2471,0.3669,0.4301
BloodImage_00242.jpg,RBC,0.2234,0.1102,0.2337,0.2483
BloodImage_00242.jpg,RBC,0.5215,0.1455,0.3077,0.3776
BloodImage_00242.jpg,RBC,0.7774,0.3048,0.2663,0.3252
BloodImage_00242.jpg,RBC,0.9308,0.7743,0.3225,0.3706
BloodImage_00242.jpg,RBC,0.9531,0.5594,0.2396,0.3462
BloodImage_00242.jpg,RBC,0.81,0.5893,0.2751,0.3322
BloodImage_00242.jpg,RBC,0.9364,0.3305,0.2959,0.3322
BloodImage_00242.jpg,RBC,0.8188,0.9647,0.2959,0.2028
BloodImage_00242.jpg,RBC,0.7886,0.7829,0.3018,0.3427
BloodImage_00242.jpg,RBC,0.0795,0.461,0.2899,0.4021
BloodImage_00242.jpg,RBC,0.5421,0.4406,0.3018,0.3636
BloodImage_00242.jpg,WBC,0.2059,0.6225,0.6657,0.7483
BloodImage_00242.jpg,Platelets,0.4221,0.2984,0.1213,0.1294
BloodImage_00243.jpg,RBC,0.2758,0.1872,0.3284,0.4441
BloodImage_00243.jpg,RBC,0.7385,0.4278,0.2751,0.3497
BloodImage_00243.jpg,RBC,0.566,0.0856,0.3136,0.2727
BloodImage_00243.jpg,RBC,0.5374,0.4,0.3195,0.3706
BloodImage_00243.jpg,RBC,0.1447,0.4984,0.3195,0.3217
BloodImage_00243.jpg,RBC,0.3188,0.6021,0.3284,0.2692
BloodImage_00243.jpg,RBC,0.3275,0.3925,0.2959,0.3182
BloodImage_00243.jpg,RBC,0.8728,0.6107,0.2899,0.3951
BloodImage_00243.jpg,RBC,0.0787,0.2706,0.287,0.3951
BloodImage_00243.jpg,RBC,0.6272,0.184,0.3698,0.3986
BloodImage_00243.jpg,RBC,0.5922,0.9476,0.3876,0.2517
BloodImage_00243.jpg,WBC,0.6137,0.6802,0.5976,0.7063
BloodImage_00244.jpg,RBC,0.5898,0.9262,0.2485,0.3287
BloodImage_00244.jpg,RBC,0.2766,0.862,0.2899,0.3357
BloodImage_00244.jpg,RBC,0.0787,0.8107,0.287,0.3357
BloodImage_00244.jpg,RBC,0.2019,0.6717,0.2899,0.3357
BloodImage_00244.jpg,RBC,0.1176,0.0888,0.2959,0.2832
BloodImage_00244.jpg,RBC,0.341,0.1123,0.3402,0.3601
BloodImage_00244.jpg,RBC,0.5262,0.1176,0.284,0.3776
BloodImage_00244.jpg,RBC,0.9126,0.0674,0.3018,0.2133
BloodImage_00244.jpg,RBC,0.9165,0.3251,0.3107,0.3636
BloodImage_00244.jpg,RBC,0.934,0.8898,0.3107,0.3636
BloodImage_00244.jpg,RBC,0.6526,0.7027,0.3639,0.3881
BloodImage_00244.jpg,RBC,0.5668,0.5144,0.3639,0.3881
BloodImage_00244.jpg,RBC,0.1367,0.4332,0.3195,0.3182
BloodImage_00244.jpg,RBC,0.4014,0.6289,0.358,0.3846
BloodImage_00244.jpg,WBC,0.6868,0.2845,0.6272,0.6783
BloodImage_00245.jpg,RBC,0.6105,0.8813,0.3077,0.3287
BloodImage_00245.jpg,RBC,0.442,0.939,0.2899,0.2867
BloodImage_00245.jpg,RBC,0.8911,0.3668,0.3047,0.3741
BloodImage_00245.jpg,RBC,0.7305,0.1337,0.3047,0.3741
BloodImage_00245.jpg,RBC,0.5556,0.3005,0.3402,0.3741
BloodImage_00245.jpg,RBC,0.5938,0.4877,0.2692,0.3776
BloodImage_00245.jpg,RBC,0.5016,0.661,0.2692,0.3776
BloodImage_00245.jpg,RBC,0.5652,0.7048,0.2041,0.2692
BloodImage_00245.jpg,RBC,0.0501,0.1733,0.1805,0.3636
BloodImage_00245.jpg,RBC,0.1391,0.3369,0.3402,0.3741
BloodImage_00245.jpg,RBC,0.4165,0.2299,0.2899,0.3671
BloodImage_00245.jpg,RBC,0.5151,0.0834,0.2959,0.2657
BloodImage_00245.jpg,RBC,0.2655,0.2128,0.3491,0.3392
BloodImage_00245.jpg,RBC,0.8514,0.8952,0.3047,0.3741
BloodImage_00245.jpg,RBC,0.0596,0.9155,0.216,0.3217
BloodImage_00245.jpg,WBC,0.2846,0.5465,0.6036,0.7098
BloodImage_00245.jpg,Platelets,0.0413,0.7219,0.1006,0.1014
BloodImage_00246.jpg,RBC,0.5898,0.5112,0.3254,0.2587
BloodImage_00246.jpg,RBC,0.6598,0.1497,0.2663,0.3706
BloodImage_00246.jpg,RBC,0.3712,0.123,0.3402,0.3881
BloodImage_00246.jpg,RBC,0.0779,0.6374,0.284,0.4615
BloodImage_00246.jpg,RBC,0.2226,0.5786,0.3077,0.3741
BloodImage_00246.jpg,RBC,0.4022,0.5102,0.3018,0.3112
BloodImage_00246.jpg,RBC,0.6804,0.708,0.284,0.4056
BloodImage_00246.jpg,RBC,0.8188,0.6171,0.2663,0.521
BloodImage_00246.jpg,RBC,0.9531,0.6096,0.2396,0.5105
BloodImage_00246.jpg,RBC,0.9046,0.2695,0.3314,0.3566
BloodImage_00246.jpg,RBC,0.6526,0.3422,0.3343,0.3077
BloodImage_00246.jpg,RBC,0.7194,0.9326,0.3343,0.3077
BloodImage_00246.jpg,Platelets,0.2337,0.3818,0.1183,0.1573
BloodImage_00246.jpg,WBC,0.3871,0.8064,0.6598,0.7203
BloodImage_00247.jpg,RBC,0.6781,0.1369,0.3107,0.3357
BloodImage_00247.jpg,RBC,0.845,0.1497,0.3107,0.3357
BloodImage_00247.jpg,RBC,0.6892,0.4107,0.3107,0.3357
BloodImage_00247.jpg,RBC,0.43,0.8246,0.3343,0.3671
BloodImage_00247.jpg,RBC,0.3156,0.616,0.3521,0.4266
BloodImage_00247.jpg,RBC,0.2933,0.231,0.2811,0.3497
BloodImage_00247.jpg,RBC,0.7925,0.8599,0.3521,0.4266
BloodImage_00247.jpg,RBC,0.6963,0.954,0.3018,0.2308
BloodImage_00247.jpg,RBC,0.9054,0.5561,0.3521,0.2797
BloodImage_00247.jpg,RBC,0.1137,0.1936,0.3462,0.4441
BloodImage_00247.jpg,RBC,0.434,0.0888,0.2663,0.2832
BloodImage_00247.jpg,RBC,0.3291,0.7861,0.3491,0.3182
BloodImage_00247.jpg,RBC,0.62,0.8075,0.3195,0.3951
BloodImage_00247.jpg,WBC,0.4547,0.4064,0.6036,0.7343
BloodImage_00248.jpg,RBC,0.6908,0.0941,0.3166,0.3007
BloodImage_00248.jpg,RBC,0.8529,0.1572,0.3284,0.3462
BloodImage_00248.jpg,RBC,0.5103,0.2963,0.3669,0.4161
BloodImage_00248.jpg,RBC,0.3259,0.0738,0.3018,0.2343
BloodImage_00248.jpg,RBC,0.1041,0.5893,0.3757,0.3881
BloodImage_00248.jpg,RBC,0.5644,0.9123,0.2781,0.3741
BloodImage_00248.jpg,RBC,0.2544,0.2118,0.3432,0.3636
BloodImage_00248.jpg,RBC,0.6455,0.5112,0.3432,0.3636
BloodImage_00248.jpg,RBC,0.8267,0.5861,0.3432,0.3636
BloodImage_00248.jpg,RBC,0.3577,0.954,0.3905,0.2238
BloodImage_00248.jpg,RBC,0.0676,0.8674,0.2456,0.3392
BloodImage_00248.jpg,WBC,0.3998,0.7016,0.6065,0.6643
BloodImage_00249.jpg,WBC,0.2758,0.8652,0.6124,0.528
BloodImage_00249.jpg,WBC,0.4181,0.2406,0.5858,0.6469
BloodImage_00249.jpg,Platelets,0.4682,0.6053,0.0976,0.1049
BloodImage_00250.jpg,WBC,0.3569,0.5209,0.5888,0.7028
BloodImage_00251.jpg,RBC,0.841,0.4064,0.3195,0.3147
BloodImage_00251.jpg,RBC,0.4149,0.415,0.3195,0.3147
BloodImage_00251.jpg,RBC,0.1049,0.5925,0.3195,0.3147
BloodImage_00251.jpg,RBC,0.868,0.877,0.3195,0.3147
BloodImage_00251.jpg,RBC,0.9046,0.7765,0.3195,0.3147
